polygon,mound_density,mean_mound_height,rep_poly_count,cover_g1,cover_g3,cover_b13,treatment,landscape,rep
4,0.21253784354380878,1.0041741265190973,846908,0.03277097394286038,0.10537508206322292,0.07260410812036254,grazing,andover,129
4,0.32137132423349657,1.0968304069674746,1524716,0.04238822180655283,0.17597965785103586,0.13359143604448304,grazing,andover,130
4,0.3027157679404209,1.1328617976262019,1717783,0.03714147828916691,0.12689844992062443,0.08975697163145753,grazing,andover,131
5,0.22959183673469385,1.016122775607639,1960000,0.07859591836734695,0.3935474489795918,0.3149515306122449,grazing,andover,0
5,0.14488515168670463,0.9129254376446759,1863545,0.09820129395033006,0.3990359377146944,0.30083464376436436,grazing,andover,1
5,0.33346342523750006,0.9868051034432871,809684,0.03170743154119385,0.36865987224645663,0.3369524407052628,grazing,andover,2
5,0.18577346783332405,0.8217783610026042,1614870,0.09452339816827361,0.3094267650027556,0.21490336683448202,grazing,andover,3
5,0.1624489724087189,0.8737513224283854,1477387,0.13554729507217317,0.38238161296057216,0.24683431788839896,grazing,andover,4
5,0.09231829707617695,0.7964697943793403,1949776,0.11650363939242252,0.48724161134407235,0.3707379719516498,grazing,andover,5
5,0.2867033537739172,0.8638494154986214,1220774,0.06028547718455843,0.4301212991559146,0.36983582197135617,grazing,andover,6
5,0.10600569992648505,0.7735076904296875,1886691,0.12447401296767727,0.5240874101800453,0.3996133972123681,grazing,andover,7
5,0.1537039095180555,0.87408447265625,1691564,0.07953822616229714,0.4702766197436219,0.39073839358132473,grazing,andover,8
5,0.19387755102040816,1.0398599725020559,1960000,0.08269132653061224,0.3661122448979592,0.28342091836734695,grazing,andover,9
5,0.3215627271565647,0.9007520173725329,1181729,0.047015009363398884,0.29734313027775405,0.25032812091435513,grazing,andover,10
5,0.201850712248353,0.8284653883713943,1932121,0.1059690361007411,0.3425225438779455,0.23655350777720444,grazing,andover,11
5,0.1479734525421074,0.83868408203125,1959811,0.10667661320402835,0.5097950771783606,0.4031184639743322,grazing,andover,12
5,0.23895401860920795,0.9079064263237847,1506566,0.04059409165427166,0.28733497454048007,0.24674088288620843,grazing,andover,13
5,0.2712682167647543,0.800548464752907,1585147,0.06428047367215785,0.4676563120013475,0.40337583832918966,grazing,andover,14
5,0.14795918367346939,0.8733194285425646,1960000,0.10585663265306122,0.5009219387755102,0.395065306122449,grazing,andover,15
5,0.33783534116618646,0.9396858215332031,947207,0.03512431812687195,0.38594626095457485,0.3508219428277029,grazing,andover,16
5,0.20438435090340437,0.9314809945913461,1957097,0.11191607897235217,0.34686033859742693,0.23494425962507476,grazing,andover,17
5,0.18941044106115307,0.9769613331761854,1583862,0.13308073952484056,0.3856348490687884,0.25255410954394786,grazing,andover,18
5,0.21428571428571427,0.931761968703497,1960000,0.09015816326530612,0.4695076530612245,0.37934948979591837,grazing,andover,19
5,0.10460052731740833,0.8999862670898438,1529629,0.10687190902223488,0.4761858813157065,0.3693139722934716,grazing,andover,20
5,0.2823040527569814,0.845894055488782,1416912,0.0585588509726047,0.44463493399302506,0.38607608302042035,grazing,andover,21
5,0.26968166775937685,0.8460859818892046,1668634,0.06357018538445429,0.4645143196912907,0.40094413430683645,grazing,andover,22
5,0.11105085573938585,0.8150075276692709,540293,0.10999898458012389,0.5151971054316674,0.40519812085154355,grazing,andover,23
5,0.07699118450937367,0.7936248779296875,1558620,0.13470467900579194,0.5122168405217893,0.37751216151599737,grazing,andover,24
5,0.17952219299678135,0.8364582677041331,1726806,0.06456081343242959,0.44368446716075804,0.3791236537283285,grazing,andover,25
5,0.1639804419562288,1.0595111846923828,1036709,0.10821399137632431,0.3538155584486939,0.2456015670723696,grazing,andover,26
5,0.17487103261344758,0.7468706766764323,1372440,0.04142299131497403,0.2781920431944436,0.23676905187946953,grazing,andover,27
5,0.12862728956575425,0.7700032552083333,1166160,0.11270750623693028,0.4835621657544685,0.3708546595175382,grazing,andover,28
5,0.22825082156709406,0.8322173327934451,1840081,0.07712332006133107,0.4631110817958176,0.38598776173448657,grazing,andover,29
5,0.14545417209624273,1.0611839294433594,1168753,0.08737195626773138,0.3106953362604526,0.22332337999272123,grazing,andover,30
5,0.15700529939063473,0.7840791590073529,1082766,0.08997050147492626,0.272127126267356,0.18215662479242975,grazing,andover,31
5,0.07288004107195203,0.8683200412326388,1234906,0.14180598717929155,0.5283820510081769,0.38657606382888543,grazing,andover,32
5,0.10737609335707061,0.73818359375,931306,0.032591496993917404,0.28860700160413455,0.25601550461021716,grazing,andover,33
5,0.06706525784915011,0.8508529663085938,1192868,0.13823720856155608,0.49954903644408744,0.36131182788253136,grazing,andover,34
5,0.16303543281668492,0.86578369140625,1533409,0.0827796106583436,0.47315947669538916,0.39037986603704555,grazing,andover,35
5,0.1300354944885756,0.9642333984375,1922552,0.09384557608844911,0.40877281862857284,0.3149272425401238,grazing,andover,36
5,0.2126906823843352,0.9046615972751524,1927682,0.11594080351427258,0.3592423439135708,0.24330154039929822,grazing,andover,37
5,0.20557509375509117,0.8605628967285156,1945761,0.10997753578162991,0.34980452378272564,0.23982698800109573,grazing,andover,38
5,0.22935749756553397,0.9121747698102679,1526002,0.049723911382077685,0.3483104179541482,0.29858650657207053,grazing,andover,39
5,0.1515630135194208,0.7681852641858553,1253604,0.056593380317363606,0.3409427034533085,0.2843493231359449,grazing,andover,40
5,0.14209440041491564,1.0467063502261513,1407515,0.11170105569279042,0.35489645027019445,0.243195394577404,grazing,andover,41
5,0.1741135684769319,0.7152167426215278,1033808,0.04167149898521311,0.27027606345524585,0.22860456447003272,grazing,andover,42
5,0.12377177609685704,0.9145729758522727,1777465,0.10115529701006772,0.4369734425150425,0.3358181455049748,grazing,andover,43
5,0.15018831303865618,0.6673349233774039,865580,0.04206753607824704,0.2761048494364493,0.23403731335820224,grazing,andover,44
5,0.08029109170337552,0.8470015092329546,1370015,0.1387413549057891,0.5339920578841966,0.39525070297840753,grazing,andover,45
5,0.19387755102040816,1.056388453433388,1960000,0.08438163265306123,0.381030612244898,0.2966489795918367,grazing,andover,46
5,0.19234011887901614,0.8361440022786458,1559737,0.06385691946783335,0.43915352395948803,0.3752966044916547,grazing,andover,47
5,0.08943463893000397,0.8216476440429688,1789016,0.12360075442616052,0.4879098299381711,0.36430907551201064,grazing,andover,48
5,0.23979591836734693,0.9230327200382313,1960000,0.0891469387755102,0.4520489795918367,0.36290204081632654,grazing,andover,49
5,0.18157672978658956,0.9339849298650568,1211609,0.08499677082815837,0.4439258449666319,0.3589290741384735,grazing,andover,50
5,0.22077673038493367,0.9355826241629465,1585312,0.0483259276882024,0.32857139993089995,0.2802454722426975,grazing,andover,51
5,0.06121539493724198,0.943408203125,816788,0.1340446126711617,0.4817739983446559,0.3477293856734942,grazing,andover,52
5,0.14728796347258508,0.7177316766036185,1289990,0.04590764280292767,0.28324046227404226,0.2373328194711146,grazing,andover,53
5,0.2448979591836735,0.9635143280029297,1960000,0.08836224489795919,0.3477795918367347,0.2594173469387755,grazing,andover,54
5,0.22860471535326202,0.8595603660300926,1181078,0.04688767380308498,0.44098950281014465,0.39410182900705965,grazing,andover,55
5,0.27355069422814254,0.8420246922692587,1608477,0.06618256909174483,0.46730234865715115,0.4011197795654063,grazing,andover,56
5,0.22472082268250268,0.9077557650479403,1957985,0.08032390442214828,0.4568666256380922,0.37654272121594395,grazing,andover,57
5,0.17703305871080102,0.7513427734375,903786,0.03878266128315042,0.2634140267871436,0.22463136550399318,grazing,andover,58
5,0.16999724165765956,0.9426830660912299,1823559,0.06566993445235389,0.36093649835294606,0.2952665639005922,grazing,andover,59
5,0.15829741428833313,1.0085693359375,1958339,0.09306530624552824,0.3272395823338971,0.23417427608836888,grazing,andover,60
5,0.20000515802775967,0.8468049701891447,1899951,0.07126078514656431,0.47808127683292884,0.4068204916863645,grazing,andover,61
5,0.22959183673469385,0.9482164171006945,1960000,0.08653214285714286,0.44673775510204083,0.36020561224489794,grazing,andover,62
5,0.24876047320461017,0.8526532573084677,1286378,0.059706839444732464,0.39327929471059353,0.33357245526586105,grazing,andover,63
5,0.16588911461151323,0.98887451171875,1567312,0.11286120755678498,0.3612236649616406,0.2483624574048556,grazing,andover,64
5,0.2346938775510204,0.9841552734375,1960000,0.08726395032872064,0.32576671840758264,0.23850276807886203,grazing,andover,65
5,0.1750246587160304,0.8613694713961694,1771179,0.08262349542310518,0.499622567792414,0.41699907236930883,grazing,andover,66
5,0.13943880949679702,0.8614224520596591,1577753,0.08378878062662533,0.48030902175435575,0.3965202411277304,grazing,andover,67
5,0.17025795676618422,0.9203987121582031,1879501,0.07890711417551786,0.3937284417512946,0.31482132757577674,grazing,andover,68
5,0.08632435224364185,0.9365285237630209,1390106,0.13137316890086856,0.551985460582206,0.42061229168133746,grazing,andover,69
5,0.2224054337268013,0.925529302552689,1933406,0.0851880050025706,0.47251327450106184,0.3873252694984913,grazing,andover,70
5,0.19409367078184458,0.981867790222168,1700210,0.11164353558340545,0.3619253288032736,0.25028179321986815,grazing,andover,71
5,0.17346938775510207,0.9803882945667614,1960000,0.0955679465932565,0.3285443343622953,0.2329763877690388,grazing,andover,72
5,0.1836734693877551,0.8296551174587674,1960000,0.10520130078083301,0.4565870906094351,0.3513857898286021,grazing,andover,73
5,0.34423793726223567,0.9262879837390988,1249136,0.0496575232800912,0.35507582841259877,0.30541830513250756,grazing,andover,74
5,0.15406970305953543,0.9024391174316406,1038491,0.08745188932788055,0.4536755735003962,0.3662236841725157,grazing,andover,75
5,0.21975742296623296,0.8887062072753906,1137618,0.08958748899633262,0.4390793010409137,0.3494918120445811,grazing,andover,76
5,0.1909291211096146,1.0230901381548714,1833141,0.0965962633574973,0.33998065471278227,0.24338439135528497,grazing,andover,77
5,0.15008209490591354,0.7800333658854167,999453,0.10244127486088472,0.5090399521988139,0.4065986773379292,grazing,andover,78
5,0.1798965594783,0.7656148274739584,667050,0.1269615952415298,0.5279725860063409,0.4010109907648111,grazing,andover,79
5,0.3494311466480304,0.9529059914981618,973010,0.03506747104346307,0.388294056587291,0.3532265855438279,grazing,andover,80
5,0.1591456455477869,0.8377046130952381,1319546,0.0993023358033748,0.49345153560391225,0.3941491998005375,grazing,andover,81
5,0.19387755102040816,0.9645104659231085,1960000,0.08080357142857143,0.32086479591836736,0.24006122448979592,grazing,andover,82
5,0.09641918433226823,0.67889404296875,518569,0.029842120070750447,0.28757308953072214,0.2577309694599717,grazing,andover,83
5,0.1989795918367347,0.937543367084704,1960000,0.10431373390821164,0.3421691229834794,0.23785538907526776,grazing,andover,84
5,0.146325232641215,0.8570636251698369,1571841,0.10065173463504977,0.5187757675020216,0.41812403286697186,grazing,andover,85
5,0.2193877551020408,0.9461513785428779,1960000,0.08525408163265306,0.44574285714285716,0.3604887755102041,grazing,andover,86
5,0.08855851642345362,0.7823982238769531,1806715,0.11571516301734507,0.4644370213006962,0.3487218582833511,grazing,andover,87
5,0.13903626381751868,0.849700927734375,1582321,0.0993944970710747,0.5065931628285285,0.4071986657574538,grazing,andover,88
5,0.15988784288579044,0.7475055895353618,1188333,0.0489192285389667,0.3139286337257268,0.26500940518676014,grazing,andover,89
5,0.13345967515915066,0.8395244891826923,1948154,0.11615354843610926,0.5279803342035588,0.4118267857674496,grazing,andover,90
5,0.1457077615749205,1.0534194946289062,1441241,0.09891263790148691,0.3363194790700132,0.23740684116852626,grazing,andover,91
5,0.18382162868260782,0.8201313018798828,870409,0.09263231423388316,0.4547551783127243,0.3621228640788411,grazing,andover,92
5,0.14874472276804696,0.9367086476293104,1949649,0.07657019289113066,0.38683578428732557,0.3102655913961949,grazing,andover,93
5,0.2637008634421515,0.8438407050238715,1403105,0.056854083505174145,0.43923929699767306,0.38238521349249893,grazing,andover,94
5,0.13904821496854033,0.8388782848011364,1582185,0.08560124132133727,0.48711433871513127,0.40151309739379404,grazing,andover,95
5,0.29172649431560255,0.8444931030273437,1405426,0.05903893024018427,0.4398050200833433,0.380766089843159,grazing,andover,96
5,0.09857145321429187,0.8449554443359375,811594,0.12052819142336034,0.5296644033830509,0.4091362119596905,grazing,andover,97
5,0.2519275864792507,0.921436206714527,1468676,0.0478194691573484,0.3383141283277149,0.2904946591703665,grazing,andover,98
5,0.14285714285714285,1.0441556658063615,1960000,0.09346479591836734,0.40299744897959183,0.3095326530612245,grazing,andover,99
5,0.19387755102040816,0.9518625359786185,1960000,0.08928673469387755,0.32926785714285717,0.2399811224489796,grazing,andover,100
5,0.17858117764592252,0.9093331473214286,1959893,0.06729091843279199,0.2995944166339693,0.23230349820117732,grazing,andover,101
5,0.18911881875363543,0.9853100246853299,1956442,0.10311212854050901,0.3683985926755846,0.2652864641350756,grazing,andover,102
5,0.09037822756599738,0.8153040268841911,1880984,0.11194459920977531,0.44592139008093634,0.33397679087116106,grazing,andover,103
5,0.18908327700227373,0.8085540771484375,1057735,0.11205925869901251,0.3158692867306083,0.2038100280315958,grazing,andover,104
5,0.31496715638533745,0.881661666067023,1206475,0.037092355830000624,0.41984375971321414,0.3827514038832135,grazing,andover,105
5,0.1511112515377287,1.038728259858631,1455881,0.10837041535021553,0.3641944267863412,0.25582401143612565,grazing,andover,106
5,0.14037027519052567,0.8872915414663461,926122,0.11762400425442338,0.3840849665961289,0.2664609623417055,grazing,andover,107
5,0.29761289655885087,0.8978805541992188,1209625,0.04152195928490235,0.2707673865867521,0.22924542730184974,grazing,andover,108
5,0.22959183673469385,0.9413560655381944,1960000,0.08449183673469388,0.46160663265306123,0.37711479591836733,grazing,andover,109
5,0.07898135918413471,0.7784658578725961,1645958,0.1249724277824152,0.4827068904902572,0.357734462707842,grazing,andover,110
5,0.20170016430159216,0.7647743225097656,1189885,0.03935984536923242,0.27003950376502545,0.23067965839579302,grazing,andover,111
5,0.18164179412553927,0.8054532137784091,1211175,0.08793939769232358,0.2781744999690383,0.19023510227671475,grazing,andover,112
5,0.20408163265306123,1.0338905334472657,1960000,0.07934642857142857,0.3960969387755102,0.3167505102040816,grazing,andover,113
5,0.21428571428571427,0.9716426304408482,1960000,0.08952142857142857,0.4218688775510204,0.33234744897959184,grazing,andover,114
5,0.281063633546276,0.85675048828125,1352007,0.059596706650696295,0.4235933166823133,0.36399661003161704,grazing,andover,115
5,0.18478667170694313,0.9578561221852022,1894076,0.11905126189483829,0.35622289166867444,0.23717162977383613,grazing,andover,116
5,0.310317705654108,0.9667816162109375,837851,0.0411552889475575,0.4057929154467799,0.36463762649922243,grazing,andover,117
5,0.1989795918367347,1.0524769318409455,1960000,0.07789489795918367,0.3613938775510204,0.28349897959183673,grazing,andover,118
5,0.17298460917491149,0.7941182454427084,1040555,0.0582623704269215,0.3758920095089011,0.3176296390819796,grazing,andover,119
5,0.19678621517881217,0.8707992966110641,1880213,0.07005270147584343,0.46404210586779265,0.3939894043919492,grazing,andover,120
5,0.15984526977885405,0.7196197509765625,1000968,0.04148335054041665,0.2702243917902935,0.22874104124987685,grazing,andover,121
5,0.0971722367668035,0.8355985942639803,1955291,0.10640820215507564,0.43743258676074304,0.3310243846056674,grazing,andover,122
5,0.21634089333811504,0.867442626953125,1201807,0.0806113888827776,0.4291765151522398,0.34856512626946223,grazing,andover,123
5,0.18494015504710087,0.9872186834161932,1189574,0.05393527430828179,0.28329048886408076,0.22935521455579896,grazing,andover,124
5,0.18877551020408165,1.0079131255278717,1960000,0.06436836734693878,0.3409158163265306,0.2765474489795918,grazing,andover,125
5,0.1750089418631233,1.0240567115045363,1828478,0.09651287315520618,0.33781787468999463,0.24130500153478843,grazing,andover,126
5,0.16003780657830696,0.8578455307904411,1062249,0.09717119055889908,0.47157681485226155,0.3744056242933625,grazing,andover,127
5,0.2700603044659873,0.8615122827990301,1110863,0.058277123262500605,0.4313751253627436,0.37309800210024296,grazing,andover,128
5,0.21428571428571427,0.9500456310453869,1960000,0.08856071428571428,0.37319591836734695,0.2846352040816327,grazing,andover,129
5,0.20803171077969723,0.916107177734375,1778575,0.12610600317107398,0.37262738969583203,0.24652138652475808,grazing,andover,130
5,0.18877551020408165,0.9869681693412162,1960000,0.0682280612244898,0.3526908163265306,0.28446275510204083,grazing,andover,131
5,0.14682869341782423,0.913770173725329,1294025,0.13572420707445199,0.38056422949324475,0.2448400224187928,grazing,andover,132
5,0.12117903373114072,0.8976119192023027,1567928,0.10693308890453096,0.4610525393006964,0.35411945039616544,grazing,andover,133
5,0.16321755332970336,0.8302392578125,1531698,0.1030033335553092,0.31983720028360685,0.2168338667282976,grazing,andover,134
5,0.16890978866007242,0.9721044921875,1480080,0.054157883357656346,0.2974751364791092,0.2433172531214529,grazing,andover,135
5,0.20918367346938777,0.9704493080697408,1960000,0.0809969387755102,0.35629132653061224,0.27529438775510207,grazing,andover,136
5,0.1507910320138231,0.7738755170036765,1127388,0.10996712374148386,0.49714088178950555,0.3871737580480217,grazing,andover,137
5,0.28418755375532956,0.8603783809777462,1196393,0.05949917139518722,0.40799527275226627,0.34849610135707904,grazing,andover,138
5,0.15823325930398804,0.9251571163054435,1959133,0.10431652774502848,0.4095932590138696,0.30527673126884114,grazing,andover,139
5,0.1919052185608534,0.8880519321986607,1823817,0.0693479663803989,0.28435473515160786,0.21500676877120894,grazing,andover,140
5,0.20726711221823266,0.8525776110197368,1833383,0.06717363475062221,0.4705645247065125,0.4033908899558903,grazing,andover,141
5,0.18674107260959755,0.9601016574435763,1927803,0.09469224811871338,0.4840805829226327,0.38938833480391927,grazing,andover,142
5,0.16711725431742036,1.0158467610677084,1854985,0.09707225530848054,0.3381340497334392,0.24106179442495865,grazing,andover,143
5,0.18410392558302738,0.8365541345932904,1846783,0.06360682332466781,0.44414638861198097,0.38053956528731314,grazing,andover,144
5,0.13989215586529657,0.8669100674715909,1572640,0.10351673956247145,0.5195255933765478,0.4160088538140763,grazing,andover,145
5,0.08962460733218912,0.7900581359863281,1785224,0.12347805032037175,0.4870255946649589,0.3635475443445872,grazing,andover,146
5,0.1836734693877551,0.9422378540039062,1960000,0.08224642857142857,0.32513112244897957,0.24288469387755102,grazing,andover,147
5,0.11703634191209719,0.7515702681107954,939879,0.11786999217582887,0.46044646881080237,0.3425764766349735,grazing,andover,148
5,0.2249204727214917,0.9610873135653409,1956247,0.08634850302645831,0.4668071056466796,0.3804586026202213,grazing,andover,149
5,0.1886143502235635,0.9275548598345589,901310,0.09762038766186612,0.5057741992151878,0.4081538115533217,grazing,andover,150
5,0.19387755102040816,0.9349806936163652,1960000,0.0923673469387755,0.3706107142857143,0.2782433673469388,grazing,andover,151
5,0.09687281632526533,0.9156534830729167,1548422,0.12106853895018388,0.543346038114343,0.42227749916415913,grazing,andover,152
5,0.11766464744903044,0.8804213579963235,1444784,0.10877815026732426,0.4723909627874541,0.36361281252012984,grazing,andover,153
5,0.20918367346938777,1.030890488043064,1960000,0.08274642857142857,0.39321479591836733,0.3104683673469388,grazing,andover,154
5,0.1692276450280918,0.8201313018798828,945472,0.09517718878050976,0.47285614119352354,0.3776789524130138,grazing,andover,155
5,0.2346938775510204,0.9326264754585598,1960000,0.08824642857142857,0.4544158163265306,0.36616938775510205,grazing,andover,156
5,0.2121677670376157,0.8017053848657852,1838168,0.07929338050223785,0.4652686113864807,0.38597523088424285,grazing,andover,157
5,0.19423486637248177,0.9788877425655242,1647490,0.11227066500307939,0.3612053479573832,0.24893468295430377,grazing,andover,158
5,0.29880065273484524,0.8576253255208334,1037481,0.059802058174357506,0.4271836079915069,0.3673815498171494,grazing,andover,159
5,0.21760152634414637,0.91794189453125,1148889,0.07549119192541665,0.3864994790619459,0.3110082871365293,grazing,andover,160
5,0.23979591836734693,1.0033400515292554,1960000,0.08498214285714285,0.36151020408163265,0.2765280612244898,grazing,andover,161
5,0.21721064525237865,0.8762289193960336,1243033,0.084569367434883,0.4320683746856294,0.3474990072507464,grazing,andover,162
5,0.17896216262649645,0.8883077687230604,1676332,0.1327652606879636,0.3805918214871432,0.2478265607991796,grazing,andover,163
5,0.1836734693877551,0.9913508097330729,1960000,0.06596785714285715,0.3519872448979592,0.28601938775510205,grazing,andover,164
5,0.06968333569482416,0.867950439453125,861038,0.13570970074871344,0.5076158830247678,0.3719061822760544,grazing,andover,165
5,0.1836734693877551,1.022814432779948,1960000,0.07761683673469388,0.36226938775510203,0.28465255102040815,grazing,andover,166
5,0.20776298398786663,0.8784414438100961,1877139,0.06421847289944964,0.4535167614119146,0.389298288512465,grazing,andover,167
5,0.18877551020408165,0.9283034865920609,1960000,0.07414642857142857,0.32952602040816326,0.2553795918367347,grazing,andover,168
5,0.14924586066605441,0.9136555989583334,1005053,0.14968651010637093,0.4318440925352118,0.2821575824288408,grazing,andover,169
5,0.1912122666493301,0.7928456624348958,1568937,0.0724050742636575,0.278344509690319,0.2059394354266615,grazing,andover,170
5,0.16952675500730438,0.9332275390625,1356718,0.10240635576206046,0.42984485138057976,0.3274384956185193,grazing,andover,171
5,0.2448979591836735,0.9599145253499349,1960000,0.09415408163265306,0.39722857142857143,0.3030744897959184,grazing,andover,172
5,0.18751824954392884,0.8277704148065477,1119891,0.11245648013958501,0.3200659707060776,0.20760949056649264,grazing,andover,173
5,0.16028145423363424,0.6720867156982422,998244,0.04360301794190139,0.2768606515913078,0.2332576336494064,grazing,andover,174
5,0.17105406078063942,0.9494354248046875,1169221,0.10007947343345251,0.43208824954257735,0.3320087761091248,grazing,andover,175
5,0.2105513603197012,0.9990758651342148,1899774,0.10245056905906616,0.3519059623223028,0.24945539326323665,grazing,andover,176
5,0.16209387142142023,0.7840791590073529,1048775,0.08696526900431456,0.265540273175848,0.17857500417153346,grazing,andover,177
5,0.27306222334795,0.8683220999581474,1062029,0.05683735845923421,0.4322281085592468,0.3753907501000126,grazing,andover,178
5,0.0907991001809172,0.9192454020182291,1321599,0.11308764037799732,0.5449201643604804,0.43183252398248306,grazing,andover,179
5,0.19387755102040816,0.932659252269848,1960000,0.10880817943207055,0.3421883656361706,0.2333801862041001,grazing,andover,180
5,0.2346938775510204,1.0272880222486414,1960000,0.07940408163265306,0.37681938775510204,0.297415306122449,grazing,andover,181
5,0.17317826244104256,0.9955800374348959,1790063,0.1175344561094376,0.3579665966938317,0.2404321405843941,grazing,andover,182
5,0.29757523171713435,0.8613000818201013,1276988,0.05981410404461221,0.42662099192699565,0.3668068878823834,grazing,andover,183
5,0.20337360304497215,0.974783646432977,1917653,0.1110749237963959,0.3699894266782568,0.2589145028818609,grazing,andover,184
5,0.17975422974542177,1.0229500906808036,1947103,0.05766669765287198,0.325945263296292,0.26827856564342,grazing,andover,185
5,0.21608016181130177,0.8427836100260416,1527211,0.058261759508018214,0.4351055617069285,0.3768438021989103,grazing,andover,186
5,0.15060316567854257,0.7656148274739584,796796,0.11554236587541383,0.5146214770820776,0.3990791112066638,grazing,andover,187
5,0.16968791967458705,0.9896559942336309,1237566,0.054920707259249205,0.28298369541503243,0.22806298815578321,grazing,andover,188
5,0.27382981112132393,0.8615122827990301,1095571,0.057196251568609906,0.43159924332131167,0.37440299175270175,grazing,andover,189
5,0.16125414679697958,0.6740334250710227,682153,0.03149175801645663,0.2674451700255838,0.2359534120091272,grazing,andover,190
5,0.14944147871693444,1.0310530229048296,1539064,0.10778700268312016,0.3611539277381037,0.2533669250549835,grazing,andover,191
5,0.20918367346938777,0.9540085211032774,1960000,0.09526785714285714,0.4581892857142857,0.36292142857142856,grazing,andover,192
5,0.0818369113112933,0.8508529663085938,977554,0.13415691096481117,0.4974863590952174,0.3633294481304062,grazing,andover,193
5,0.23157033457702977,0.8895254424124053,1425053,0.05095047570164834,0.3532830679896233,0.302332592287975,grazing,andover,194
5,0.15462071110065037,0.999786376953125,1164139,0.10186723323663123,0.42921887978043405,0.32735164654380283,grazing,andover,195
5,0.21428571428571427,0.9290800548735119,1960000,0.07891785714285714,0.35278265306122447,0.2738647959183673,grazing,andover,196
5,0.12345410049163781,0.8800084731158089,1377030,0.11239858658319038,0.5459143658071804,0.43351577922399004,grazing,andover,197
5,0.1461725285598633,0.8348952073317307,1778720,0.11053341728883692,0.5268473958801835,0.4163139785913466,grazing,andover,198
5,0.24865858772674976,0.921436206714527,1487984,0.04764938038119222,0.3364121086910108,0.2887627283098186,grazing,andover,199
5,0.17679254642624265,0.9071583467371324,1923158,0.08324225050671864,0.4064273450231338,0.3231850945164152,grazing,andover,200
5,0.1916959391546727,0.8530815972222222,1930140,0.10146516423601913,0.4546785452659161,0.35321338102989697,grazing,andover,201
5,0.23979591836734693,0.906957098778258,1960000,0.08680408163265306,0.44547040816326533,0.35866632653061226,grazing,andover,202
5,0.17445329245698854,0.7800333658854167,859829,0.10686146522635036,0.5109686628232456,0.4041071975968953,grazing,andover,203
5,0.088825867384595,0.8470015092329546,1238378,0.14187922503604858,0.5330167708257616,0.391137545789713,grazing,andover,204
5,0.18012161483940112,1.0407293410528273,1221397,0.10938714768245598,0.3465958434137509,0.2372086957312949,grazing,andover,205
5,0.1836734693877551,1.0361624823676214,1960000,0.0839,0.42361632653061226,0.33971632653061223,grazing,andover,206
5,0.16226161282808907,0.9368837418094758,1910495,0.07208864718305989,0.3764040209474508,0.3043153737643909,grazing,andover,207
5,0.22959183673469385,0.9613744562322443,1960000,0.09549567918015636,0.35095436983581707,0.25545869065566074,grazing,andover,208
5,0.1725388494445908,0.8577317457932693,1506907,0.13462107907553036,0.3814535684216416,0.24683248934611118,grazing,andover,209
5,0.17863814444986595,0.9607534969554228,1959268,0.10249932505951748,0.3353197036261348,0.2328203785666173,grazing,andover,210
5,0.19804017244898128,0.8567278180803571,1817813,0.09674206504998037,0.46441276839911816,0.3676707033491378,grazing,andover,211
5,0.17910962974782993,1.0288502086292615,1842447,0.054544309822752025,0.31721835146411265,0.26267404164136066,grazing,andover,212
5,0.20328143141401783,0.7886892465444711,1279015,0.07610231310813399,0.2664558273358796,0.19035351422774557,grazing,andover,213
5,0.20921388139205813,0.9403820503048781,1959717,0.08993900649940782,0.4726269150086467,0.38268790850923884,grazing,andover,214
5,0.2040554214524665,0.8162150663488051,1666214,0.06013393237603333,0.4571651660591017,0.3970312336830683,grazing,andover,215
5,0.22730103658364723,0.91794189453125,1099863,0.07593582109771853,0.39031133877582935,0.31437551767811084,grazing,andover,216
5,0.2627240543576068,0.9076368543836806,1370259,0.03937132681101091,0.27506387678391164,0.23569254997290076,grazing,andover,217
5,0.10517053402091492,0.6810065375434028,855753,0.030654485062836672,0.2840872472802086,0.253432762217372,grazing,andover,218
5,0.08366107559698452,0.87496337890625,1195299,0.13055128556086673,0.5408673587567647,0.410316073195898,grazing,andover,219
5,0.1325791672074501,0.8307430869654605,1433106,0.10033108608944266,0.48394903109667853,0.3836179450072359,grazing,andover,220
5,0.2098597215724533,0.9242955649771342,1953686,0.0944803822108568,0.3335274962302028,0.239047114019346,grazing,andover,221
5,0.28645436101699895,0.8928793882712339,1396383,0.05795480098943108,0.41232050499534195,0.3543657040059109,grazing,andover,222
5,0.2448979591836735,0.9055830637613932,1960000,0.0831576530612245,0.4442979591836735,0.36114030612244896,grazing,andover,223
5,0.08781288829761545,0.7823982238769531,1822056,0.11748431442282783,0.47049596719310494,0.3530116527702771,grazing,andover,224
5,0.27277221814958147,0.8982763045873398,1466425,0.056055553364061456,0.4043526612998662,0.3482971079358047,grazing,andover,225
5,0.10377988177832836,0.7774401212993421,1830798,0.12453913539341861,0.5222132643797951,0.39767412898637644,grazing,andover,226
5,0.19753175605166753,0.8808968680245536,1771867,0.06893237472112748,0.28266455665126106,0.21373218193013357,grazing,andover,227
5,0.21428571428571427,0.9726962134951637,1960000,0.08755204081632653,0.41455,0.32699795918367347,grazing,andover,228
5,0.19954747781643564,0.86358642578125,1553515,0.04992054501014967,0.32070426999722207,0.27078372498707237,grazing,andover,229
5,0.2602040816326531,1.010293399586397,1960000,0.08793622448979592,0.3536270408163265,0.26569081632653063,grazing,andover,230
